檔案名稱,編號,漢字,拼音,詞性,英文定義
B4-L06.pptx,I-38,東半部,dōng	bàn	bù,,the eastern half
B4-L06.pptx,I-39,地震帶,dìzhèn	dài,,"seismic zone, earthquake belt"
B4-L06.pptx,I-40,救生包,jiùshēng	bāo,,"survival kit, survival pack"
B4-L06.pptx,I-41,有備無患,yǒubèi	wúhuàn,,"be prepared, be on the safe side"
B4-L06.pptx,II-1,如何,rúhé,Adv,how
B4-L06.pptx,II-2,逃生,táoshēng,Vi,to evacuate
B4-L06.pptx,II-3,發達,fādá,Vs,"advanced,developed"
B4-L06.pptx,II-4,天災,tiānzāi,N,natural disaster
B4-L06.pptx,II-5,災害,zāihài,N,"disaster, damage (from a disaster)"
B4-L06.pptx,II-6,程度,chéngdù,N,"degree, level"
B4-L06.pptx,II-7,首先,shǒuxiān,Adv,ﬁrst of all
B4-L06.pptx,II-8,其次,qícì,Adv,"second, next, then"
B4-L06.pptx,II-9,災難,zāinàn,N,disaster
B4-L06.pptx,II-10,緊急,jǐnjí,Vs,in emergency
B4-L06.pptx,II-11,必需品,"bìxūpǐn (N) necessities (必需 bìxū, essential, indispensable)",N,
B4-L06.pptx,II-12,譬如,pìrú,Vst,"for example, like"
B4-L06.pptx,II-13,手電筒,shǒudiàntǒng,N,"ﬂashlight, torch"
B4-L06.pptx,II-14,餅乾,bǐnggān,N,"crackers, cookies"
B4-L06.pptx,II-15,平時,píngshí,N,in ordinary times
B4-L06.pptx,II-16,狀況,zhuàngkuàng,N,"situation,circumstance"
B4-L06.pptx,II-17,慌張,huāngzhāng,Vs,"to panic, be ﬂustered"
B4-L06.pptx,II-18,停電,tíngdiàn,,(Vp-sep) to have a power outage
B4-L06.pptx,II-19,黑暗,hēi’àn,N,the darkness
B4-L06.pptx,II-20,方向,fāngxiàng,N,direction
B4-L06.pptx,II-21,集合,jíhé,Vi,"to meet, assemble"
B4-L06.pptx,II-22,裂縫,lièfèng,N,crack
B4-L06.pptx,II-23,瓦斯,wǎsī,N,natural gas
B4-L06.pptx,II-24,開關,kāiguān,N,switch
B4-L06.pptx,II-25,火災,huǒzāi,N,"ﬁre , conﬂagration"
B4-L06.pptx,II-26,門框,ménkuāng,N,door frame
B4-L06.pptx,II-27,歪,wāi,Vp,"askew, slanted, crooked"
B4-L06.pptx,II-28,頭部,tóubù,N,head
B4-L06.pptx,II-29,冷靜,lěngjìng,Vs,"cool-headed, calm"
B4-L06.pptx,II-30,穩,wěn,Vs,steady
B4-L06.pptx,II-31,櫃子,guìzi,N,"closet, cabinet"
B4-L06.pptx,II-32,牆壁,qiángbì,N,wall
B4-L06.pptx,II-33,倒塌,dǎotā,Vp,to collapse
B4-L06.pptx,II-34,電梯,diàntī,N,elevator
B4-L06.pptx,II-35,反而,fǎn’ér,Conj,"on the contrary, rather"
B4-L06.pptx,II-36,堅固,jiāngù,Vs,"strong, ﬁrm, solid"
B4-L06.pptx,II-37,柱子,zhùzi,N,"pillar, column"
B4-L06.pptx,II-38,碰,pèng,V,"to hit, bump into"
B4-L06.pptx,II-39,形成,xíngchéng,V,to form
B4-L06.pptx,II-40,三角形,sānjiǎoxíng,N,triangle
B4-L06.pptx,II-41,保持,bǎochí,V,"to remain, stay"
B4-L06.pptx,II-42,平靜,píngjìng,Vs,calm
B4-L06.pptx,II-43,指示,zhǐshì,N,"instructions, commands"
B4-L06.pptx,II-44,救援,jiùyuán,Vi,to rescue
B4-L06.pptx,II-45,行動,xíngdòng,N,"activity, action, operations"
B4-L06.pptx,II-46,掉下來,diàoxiàlái,,"to fall down, to drop"
B4-L06.pptx,II-47,倒下來,dǎoxiàlái,,"to fall over, to collapse"
B4-L06.pptx,II-48,救災人員,jiùzāi	rényuán,,rescue personnel
B4-L07.pptx,I-1,博文,Bówén,,a senior in college
B4-L07.pptx,I-2,玉珍,Yùzhēn,,a sophomore in college
B4-L07.pptx,I-3,學妹,xuémèi,N,female lower classmate (see culture notes)
B4-L07.pptx,I-4,學弟,xuédì,N,male lower classmate
B4-L07.pptx,I-5,彈,tán,V,"to play (piano, guiter)"
B4-L07.pptx,I-6,吉他,jítā,N,guitar
B4-L07.pptx,I-7,交,jiāo,V,"to submit, hand in"
B4-L07.pptx,I-8,家教,jiājiào,N,"coach, tutor"
B4-L07.pptx,I-9,學長,xuézhǎng,N,male upper classmate
B4-L07.pptx,I-10,還,hái,Adv,to one’s surprise
B4-L07.pptx,I-11,進度,jìndù,N,progress
B4-L07.pptx,I-12,落後,luòhòu,Vp,"to fall behind, lag"
B4-L07.pptx,I-13,完成,wánchéng,Vpt,to complete
B4-L07.pptx,I-14,一連,yìlián,Adv,"in a row, in succession"
B4-L07.pptx,I-15,約會,yuēhuì,,(V-sep) to make a date/appointment
B4-L07.pptx,I-16,一生,yìshēng,N,one’s life
B4-L07.pptx,I-17,時光,shíguāng,N,time
B4-L07.pptx,I-18,倒流,dàoliú,Vp,to ﬂow backward
B4-L07.pptx,I-19,加強,jiāqiáng,V,to strengthen
B4-L07.pptx,I-20,至少,zhìshǎo,Adv,at least
B4-L07.pptx,I-21,訓練,xùnliàn,,(N/V) training; to train
B4-L07.pptx,I-22,外國,wàiguó,N,"other countries, abroad, foreign"
B4-L07.pptx,I-23,爭取,zhēngqǔ,V,"to vie for, compete for"
B4-L07.pptx,I-24,實習,shíxí,Vi,to intern
B4-L07.pptx,I-25,二分之一,èrfēn	zhīyī,,1/2
B4-L07.pptx,I-26,一下,yíxià…yíxià…,,"一下…一下…; measure phrase, describing fast-changing; alternating scences of two activities"
B4-L07.pptx,I-27,到時候,dào	shíhòu,,"at that time, when the time comes"
B4-L07.pptx,I-28,談戀愛,tán	liànài,,"to be in love, go steady (said of dating couples)"
B4-L07.pptx,I-29,低空飛過,dīkōng	fēiguò,,"barely managed to pass (a test, course)"
B4-L07.pptx,I-30,有助於,yǒuzhùyú,,"to help in something, be beneﬁcial to something"
B4-L07.pptx,I-31,寒暑假,hánshǔ	jià,,winter and summer vacations
B4-L07.pptx,II-1,暗戀,ànliàn,V,to have a crush on someone
B4-L07.pptx,II-2,目光,mùguāng,N,"eyes, gaze"
B4-L07.pptx,II-3,移動,yídòng,Vi,to move
B4-L07.pptx,II-4,於是,yúshì,Conj,"so, whereupon"
B4-L07.pptx,II-5,原來,yuánlái,Adv,the truth is
B4-L07.pptx,II-6,煩惱,fánnǎo,Vs,"to be troubled, vexed"
B4-L07.pptx,II-7,擔任,dānrèn,V,to hold the post of
B4-L07.pptx,II-8,學生會,"xuéshēnghuì (N) student union (會 -huì, organization)",N,
B4-L07.pptx,II-9,會長,"huìzhǎng -zhǎng, head)",N,"president of an associatin, club etc… (長"
B4-L07.pptx,II-10,校隊,xiàoduì,N,school team
B4-L07.pptx,II-11,隊員,"duìyuán (N) team member (員 -yuán, member, person)",N,
B4-L07.pptx,II-12,高大,gāodà,Vs,"tall and big, bulky"
B4-L07.pptx,II-13,帥氣,shuàiqì,Vs,"dashing, handsome"
B4-L07.pptx,II-14,雙,shuāng,M,a pair of
B4-L07.pptx,II-15,開朗,kāilǎng,Vs,cheerful
B4-L07.pptx,II-16,微笑,wéixiào,Vi,to smile
B4-L07.pptx,II-17,情人節,"qíngrénjié (N) Valentine’s Day (節 -jié, holiday, day)",N,
B4-L07.pptx,II-18,親手,qīnshǒu,Adv,"personally, with one’s own hands"
B4-L07.pptx,II-19,巧克力,qiǎokèlì,N,chocolate
B4-L07.pptx,II-20,當天,dāngtiān,N,that day
B4-L07.pptx,II-21,堆,duī,M,a pile of
B4-L07.pptx,II-22,向,xiàng,Prep,to
B4-L07.pptx,II-23,告白,gàobái,Vi,to confess
B4-L07.pptx,II-24,萬人迷,"wànrénmí (N) heartthrob (迷 -mí, charmer)",N,
B4-L07.pptx,II-25,交往,jiāowǎng,Vi,"to go steady, to date"
B4-L07.pptx,II-26,系花,xìhuā,N,"department beauty, the most beautiful girl in a department"
B4-L07.pptx,II-27,追,zhuī,V,"to chase, woo"
B4-L07.pptx,II-28,情書,qíngshū,N,love letter
B4-L07.pptx,II-29,態度,tàidù,N,attitude
B4-L07.pptx,II-30,曖昧,àimèi,Vs,ambiguous (about one’s relationship)
B4-L07.pptx,II-31,甜蜜,tiánmì,Vs,sweet
B4-L07.pptx,II-32,溫柔,wēnróu,Vs,tender
B4-L07.pptx,II-33,訊息,xùnxí,N,message
B4-L07.pptx,II-34,忌妒,jìdù,Vst,to be jealous
B4-L07.pptx,II-35,安全感,"ānquángǎn (N) the feeling of security (感 -gǎn, sense/feeling of)",N,
B4-L07.pptx,II-36,吃醋,chīcù,,(Vp-sep) to be jealous
B4-L07.pptx,II-37,吵架,chǎojià,,"(V-sep) to quarrel, ﬁght, argue"
B4-L07.pptx,II-38,牽,qiān,V,to hold
B4-L07.pptx,II-39,吻,wěn,V,to kiss
B4-L07.pptx,II-40,劈腿,pītuǐ,,(Vp-sep) to two-time
B4-L07.pptx,II-41,糟糕,zāogāo,Ptc,"oh no, how terrible, what bad luck!"
B4-L07.pptx,II-42,何清源,Hé	Qīngyuán,,a male college student
B4-L07.pptx,II-43,林榮華,Lín	Rónghuá,,a male college student
B4-L07.pptx,II-44,一見鍾情,yíjiàn	zhōngqíng,,love at ﬁrst sight
B4-L07.pptx,II-45,一舉一動,yìjǔ	yídòng,,every move
B4-L07.pptx,II-46,前一天,qián	yì	tiān,,the day before
B4-L07.pptx,II-47,已讀不回,yǐdú	bùhuí,,read without reply
B4-L08.pptx,I-1,王麗華,Wáng	Lìhuá,,a woman from Taiwan
B4-L08.pptx,I-2,魯亞,Lǔ Yǎ,,a man from Turkey
B4-L08.pptx,I-3,論文,lùnwén,N,"thesis, dissertation, scholarly article"
B4-L08.pptx,I-4,反正,fǎnzhèng,Adv,in any case
B4-L08.pptx,I-5,不只,bùzhǐ,Adv,not only
B4-L08.pptx,I-6,哈,hā,Ptc,ha
B4-L08.pptx,I-7,代替,dàitì,V,"to substitute, to be in place of"
B4-L08.pptx,I-8,獨自,dúzì,Adv,"alone, by oneself"
B4-L08.pptx,I-9,難免,nánmiǎn,Adv,"inevitably, hard to avoid"
B4-L08.pptx,I-10,費用,fèiyòng,N,"costs, expense"
B4-L08.pptx,I-11,觀念,guānniàn,N,"concept, notion"
B4-L08.pptx,I-12,代,dài,N,generation
B4-L08.pptx,I-13,婚姻,hūnyīn,N,marriage
B4-L08.pptx,I-14,束縛,shùfú,V,"to be fettered by, bound by, shackled by"
B4-L08.pptx,I-15,追求,zhuīqiú,V,to pursue
B4-L08.pptx,I-16,倒是,dàoshì,Adv,on the other hand
B4-L08.pptx,I-17,推行,tuīxíng,V,to promote
B4-L08.pptx,I-18,生育,shēngyù,,"(V/N) to have babies; reproduction, childbirth"
B4-L08.pptx,I-19,補助,bǔzhù,,"(V/N) to subsidize; subsidy, allowance"
B4-L08.pptx,I-20,老人,lǎorén,N,"old people, seniors"
B4-L08.pptx,I-21,夫婦,"fūfù (N) husband and wife, couple (夫  -fū, man; 婦  -fù,",N,woman)
B4-L08.pptx,I-22,獨生子,dúshēngzǐ,N,only child
B4-L08.pptx,I-23,寵,chǒng,Vst,to spoil
B4-L08.pptx,I-24,職業,zhíyè,N,"occupation, profession"
B4-L08.pptx,I-25,婦產科,"fùchǎnkē (N) obstetrics and gynecology, OB/GYN (婦  -fù, woman; 產  -chǎn, produce; 科  -kē, department)",N,
B4-L08.pptx,I-26,失業,shīyè,Vp,"to lose one's job, to become unemployed"
B4-L08.pptx,I-27,補習班,"bǔxíbān (N) cram school (補習  bǔxí, supplement studies; 班 -bān, class)",N,
B4-L08.pptx,I-28,不可思議,bùkě	sīyì,,"hard to comprehend, beyond logic, unbelievable"
B4-L08.pptx,I-29,有話直說,yǒuhuà	zhíshuō,,"to be frank, don't hold anything back, spit it out"
B4-L08.pptx,I-30,娃娃推車,wáwa	tuīchē,,baby carriage
B4-L08.pptx,I-31,不足為奇,bùzú	wéiqí,,"nothing strange, not surprising at all"
B4-L08.pptx,I-32,遠遠,yuǎnyuǎn,,by far
B4-L08.pptx,I-33,傳宗接代,chuánzōng	jiēdài,,carry on the family line
B4-L08.pptx,I-34,無拘無束,wújū	wúshù,,"carefree, free, do as one pleases"
B4-L08.pptx,I-35,老一輩,lǎoyíbèi,,the older generation
B4-L08.pptx,I-36,一胎化政策,yìtāihuà	zhèngcè,,One Child Policy
B4-L08.pptx,I-37,這下子,zhèxiàzi,,as a consequence
B4-L08.pptx,II-1,已,yǐ,Adv,already
B4-L08.pptx,II-2,生育率,"shēngyùlǜ (N) birth rate (率 -lǜ, rate)",N,
B4-L08.pptx,II-3,離婚,líhūn,,(Vp-sep) to get divorced
B4-L08.pptx,II-4,年齡,niánlíng,N,age
B4-L08.pptx,II-5,較,jiào,Adv,comparatively more
B4-L08.pptx,II-6,使,shǐ,Vst,to cause
B4-L08.pptx,II-7,行業,hángyè,N,"businesses, walks of life"
B4-L08.pptx,II-8,重大,zhòngdà,Vs,"enormous, heavy"
B4-L08.pptx,II-9,幼稚園,yòuzhìyuán,N,kindergarten
B4-L08.pptx,II-10,招生,zhāoshēng,Vi,"to recruit students, ﬁnd students"
B4-L08.pptx,II-11,減班,jiǎnbān,,(Vp-sep) to reduce enrollments
B4-L08.pptx,II-12,將,jiāng,Adv,will soon
B4-L08.pptx,II-13,少子化,"shǎozǐhuà (Vp) low birth rate (少, few; 子, children; 化 -huà, -ize, suﬃx indicating tranformation)",Vp,
B4-L08.pptx,II-14,連鎖,liánsuǒ,,"(Vs-attr) chain, franchise"
B4-L08.pptx,II-15,兒童,értóng,N,child
B4-L08.pptx,II-16,美語,Měiyǔ,N,English
B4-L08.pptx,II-17,倒閉,dǎobì,Vp,to go out of business
B4-L08.pptx,II-18,何況,hékuàng,Adv,"much less, let alone"
B4-L08.pptx,II-19,無法,wúfǎ,Adv,to be unable to
B4-L08.pptx,II-20,未來,wèilái,N,future
B4-L08.pptx,II-21,遠景,yuǎnjǐng,N,future prospects
B4-L08.pptx,II-22,足夠,zúgòu,Vs,enough
B4-L08.pptx,II-23,加入,jiārù,V,"to enter, join"
B4-L08.pptx,II-24,老化,lǎohuà,Vp,aging
B4-L08.pptx,II-25,針對,zhēnduì,Prep,"aimed at, directed at"
B4-L08.pptx,II-26,項,xiàng,M,item
B4-L08.pptx,II-27,措施,cuòshī,N,measure
B4-L08.pptx,II-28,減稅,jiǎnshuì,,"(V-sep) to reduce taxes, tax break"
B4-L08.pptx,II-29,延長,yáncháng,V,"to extended, make longer"
B4-L08.pptx,II-30,產假,chǎnjià,N,maternity leave
B4-L08.pptx,II-31,托育,tuōyù,N,childcare
B4-L08.pptx,II-32,胎,tāi,N,"embryo, birth, child"
B4-L08.pptx,II-33,領,lǐng,V,"to receive, withdraw"
B4-L08.pptx,II-34,元,yuán,N,dollar (or other currency)
B4-L08.pptx,II-35,成年,chéngnián,Vp,"to come to age, enter adulthood"
B4-L08.pptx,II-36,除非,chúfēi,Conj,unless
B4-L08.pptx,II-37,整體,zhěngtǐ,N,overall
B4-L08.pptx,II-38,否則,fǒuzé,Conj,otherwise
B4-L08.pptx,II-39,婦女,fùnǚ,N,woman
B4-L08.pptx,II-40,意願,yìyuàn,N,intention
B4-L08.pptx,II-41,祖父母,zǔfùmǔ,N,paternal grandparents
B4-L08.pptx,II-42,孫女,sūnnǚ,N,granddaughter
B4-L08.pptx,II-43,重,zhòng,Vs,heavy
B4-L08.pptx,II-44,預算,yùsuàn,N,budget
B4-L08.pptx,II-45,財政,cáizhèng,N,ﬁnance
B4-L08.pptx,II-46,沉重,chénzhòng,Vs,heavy
B4-L08.pptx,II-47,有效,yǒuxiào,Vs,eﬀective
B4-L08.pptx,II-48,正,zhèng,Adv,during the process of
B4-L08.pptx,II-49,考驗,kǎoyàn,V,to test out
B4-L08.pptx,II-50,智慧,zhìhuì,N,wisdom
B4-L08.pptx,II-51,之一,zhīyī,,one of
B4-L08.pptx,II-52,寧缺勿濫,níngquē	wùlàn,,not settle for less than perfect
B4-L08.pptx,II-53,合不來,hébùlái,,not get along
B4-L08.pptx,II-54,生兒育女,shēng’ér	yùnǚ,,to have and raise children
B4-L08.pptx,II-55,獨善其身,dúshàn	qíshēn,,"to look out only for oneself, be self-centered"
B4-L08.pptx,II-56,停滯不前,tíngzhì	bùqián,,in stagnation
B4-L09.pptx,I-1,逐漸,zhújiàn,Adv,gradually
B4-L09.pptx,I-2,據點,jùdiǎn,N,"base, stronghold"
B4-L09.pptx,I-3,統治,tǒngzhì,V,"to rule, govern"
B4-L09.pptx,I-4,景點,jǐngdiǎn,N,scenic site
B4-L09.pptx,I-5,繁榮,fánróng,Vs,prosperous
B4-L09.pptx,I-6,港口,gǎngkǒu,N,"harbor, port"
B4-L09.pptx,I-7,據說,jùshuō,V,it is said
B4-L09.pptx,I-8,鹿,lù,N,deer
B4-L09.pptx,I-9,鹿群,"lùqún (N) herd of deer (群 -qún, group, crowd)",N,
B4-L09.pptx,I-10,形狀,xíngzhuàng,N,shape
B4-L09.pptx,I-11,鹿角,lùjiǎo,N,deer antlers
B4-L09.pptx,I-12,便,biàn,Adv,accordingly
B4-L09.pptx,I-13,稱,chēng,V,to call
B4-L09.pptx,I-14,動物園,dòngwùyuán,N,zoo
B4-L09.pptx,I-15,皮,pí,N,"skin, hides"
B4-L09.pptx,I-16,殺,shā,V,to kill
B4-L09.pptx,I-17,數量,shùliàng,N,"number, quantity"
B4-L09.pptx,I-18,風光,fēngguāng,N,glory
B4-L09.pptx,I-19,民宅,mínzhái,N,"home, people's residence"
B4-L09.pptx,I-20,蚵仔煎,ézǐjiān,N,oyster omelet
B4-L09.pptx,I-21,哦,ó,Ptc,an interjection indicating concurrence; accepting what has been presented
B4-L09.pptx,I-22,該,gāi,Vaux,"should, ought to"
B4-L09.pptx,I-23,興盛,xīngshèng,Vs,ﬂourishing
B4-L09.pptx,I-24,時期,shíqí,N,"period, age"
B4-L09.pptx,I-25,獨木舟,dúmùzhōu,N,canoe
B4-L09.pptx,I-26,為,wéi,Vst,as
B4-L09.pptx,I-27,載運,zàiyùn,V,to transport
B4-L09.pptx,I-28,改名,gǎimíng,,(V-sep) to legally change one’s names
B4-L09.pptx,I-29,相似,xiāngsì,Vs,similar
B4-L09.pptx,I-30,沒落,mòluò,Vp,"to decline, wane"
B4-L09.pptx,I-31,依然,yīrán,Adv,still
B4-L09.pptx,I-32,保留,bǎoliú,V,"to remain intact, preserve"
B4-L09.pptx,I-33,鹿港,Lùgǎng,,Lugang
B4-L09.pptx,I-34,艋舺,Měngjiǎ,Mangka,Mengjia
B4-L09.pptx,I-35,淡水河,"Dànshuǐ	Hé Tamsui River (河 -hé,river)",,
B4-L09.pptx,I-36,萬華,Wànhuá,,Wanhua
B4-L09.pptx,I-37,台語,Táiyǔ,,Taiwanese (a Southern Min dialect)
B4-L09.pptx,I-38,日語,Rìyǔ,language,Japanese
B4-L09.pptx,I-39,家喻戶曉,jiāyù	hùxiǎo,,widely known
B4-L09.pptx,I-40,滿山遍野,mǎnshān	biànyě,,all over the mountains and plains
B4-L09.pptx,I-41,古色古香,gǔsè	gǔxiāng,,"to have an antique air, quaint, classical in style"
B4-L09.pptx,I-42,綠豆糕,lǜdòu	gāo,,mung-bean cake
B4-L09.pptx,I-43,牛舌餅,niúshé	bǐng,,ox-tongue biscuit
B4-L09.pptx,I-44,垂涎三尺,chuíxián	sānchǐ,,"to salivate over, make one's mouth water"
B4-L09.pptx,II-1,數目,shùmù,N,"amount, quantity"
B4-L09.pptx,II-2,大約,dàyuē,Adv,"about, approximately"
B4-L09.pptx,II-3,佔,zhàn,Vst,constitute (same as “占”)
B4-L09.pptx,II-4,自從,zìcóng,Prep,ever since
B4-L09.pptx,II-5,將近,jiāngjìn,Adv,"nearly, almost"
B4-L09.pptx,II-6,往來,wǎnglái,N,"dealings, contact"
B4-L09.pptx,II-7,思念,sīniàn,Vst,"to miss, think about, long for"
B4-L09.pptx,II-8,通信,tōngxìn,,"(V-sep) to communicate, correspond by mail"
B4-L09.pptx,II-9,毫無,háowú,Vst,none whatsoever
B4-L09.pptx,II-10,音訊,yīnxùn,N,"news, information, message"
B4-L09.pptx,II-11,遠離,yuǎnlí,Vst,to have left far away from
B4-L09.pptx,II-12,妻子,qīzi,N,wife
B4-L09.pptx,II-13,永遠,yǒngyuǎn,N,"always, forever"
B4-L09.pptx,II-14,開放,kāifàng,Vp,to open to the public
B4-L09.pptx,II-15,探親,tànqīn,Vi,to visit relatives
B4-L09.pptx,II-16,親人,qīnrén,N,"relatives, loved ones"
B4-L09.pptx,II-17,打聽,dǎtīng,V,"to ask about, inquire"
B4-L09.pptx,II-18,不禁,bùjīn,Adv,can't help but
B4-L09.pptx,II-19,淚,lèi,N,tears
B4-L09.pptx,II-20,尚未,shàngwèi,Adv,not yet
B4-L09.pptx,II-21,出世,chūshì,Vp,to be born
B4-L09.pptx,II-22,童年,tóngnián,N,childhood
B4-L09.pptx,II-23,傷心,shāngxīn,Vs,sad
B4-L09.pptx,II-24,筆,bǐ,M,sum (of money)
B4-L09.pptx,II-25,仍然,réngrán,Adv,still
B4-L09.pptx,II-26,原諒,yuánliàng,Vst,to forgive
B4-L09.pptx,II-27,盡,jìn,V,"to exhaust, do one’s utmost"
B4-L09.pptx,II-28,究竟,jiùjìng,Adv,"after all, in the end, actually"
B4-L09.pptx,II-29,內心,nèixīn,N,"in one’s heart, heart of hearts, innermost being"
B4-L09.pptx,II-30,創傷,chuāngshāng,N,"trauma, scars"
B4-L09.pptx,II-31,珍惜,zhēnxí,Vst,"to cherish, treasure"
B4-L09.pptx,II-32,精華,jīnghuá,,(Vs-attr) prime
B4-L09.pptx,II-33,逃難,táonàn,Vi,"to ﬂee from war, natural disaster etc."
B4-L09.pptx,II-34,實在,shízài,Adv,"truly, really"
B4-L09.pptx,II-35,歲月,suìyuè,N,"years, time"
B4-L09.pptx,II-36,遭遇,zāoyù,unhappy,"(N/V)  experiences, happenings; to; encounter, to have met with"
B4-L09.pptx,II-37,老兵,lǎobīng,N,"old soldier, veteran"
B4-L09.pptx,II-38,老張,Lǎo	Zhāng,,"Lao Zhang, nickname for someone whose surname; is Zhang"
B4-L09.pptx,II-39,文化大革命,Wénhuà	Dà	Gémìng,,Cultural Revolution (1966～1976)
B4-L09.pptx,II-40,落地生根,luòdì	shēnggēn,,to set one's roots down
B4-L09.pptx,II-41,身強體壯,shēnqiáng	tǐzhuàng,,strong and healthy
B4-L09.pptx,II-42,離鄉背井,líxiāng	bèijǐng,,to leave one's hometown to become a stranger else; where
B4-L09.pptx,II-43,飄洋過海,piāoyáng	guòhǎi,,to sail cross the sea
B4-L09.pptx,II-44,朝思暮想,zhāosī	mùxiǎng,,to be a miss day and night
B4-L09.pptx,II-45,一輩子,yíbèizi,,one lifetime
B4-L09.pptx,II-46,恐懼不安,kǒngjù	bù’ān,,"scared and anxious, suﬀering from constant fear"
B4-L09.pptx,II-47,刻骨銘心,kègǔ	míngxīn,,"unforgettable, to be imprinted hard in one’s mind"
B4-L10.pptx,I-1,何建明,Hé	Jiànmíng,,a man college graduate
B4-L10.pptx,I-2,應徵,yìngzhēng,V,to apply for a job
B4-L10.pptx,I-3,配,pèi,V,"to go with, match"
B4-L10.pptx,I-4,領帶,lǐngdài,N,tie
B4-L10.pptx,I-5,花,huā,Vs,"fancy, ﬂowery, garish"
B4-L10.pptx,I-6,素色,sùsè,N,plain (in color)
B4-L10.pptx,I-7,剩下,shèngxià,Vpt,"to remain, left"
B4-L10.pptx,I-8,龍頭,lóngtóu,N,"head, leader"
B4-L10.pptx,I-9,起薪,qǐxīn,N,starting salary
B4-L10.pptx,I-10,福利,fúlì,N,beneﬁts
B4-L10.pptx,I-11,具備,jùbèi,Vst,to have in one’s qualiﬁcation
B4-L10.pptx,I-12,限制,xiànzhì,N,restrictions
B4-L10.pptx,I-13,以上,yǐshàng,N,"above, over, more than"
B4-L10.pptx,I-14,以下,yǐxià,N,"below, under, fewer than"
B4-L10.pptx,I-15,相關,xiāngguān,Vs,"related, relevant"
B4-L10.pptx,I-16,各位,gèwèi,N,"you (plural, formal)"
B4-L10.pptx,I-17,應屆,yìngjiè,,"(Vs-attr) this year’s, upcoming"
B4-L10.pptx,I-18,畢業生,bìyè	shēng,N,graduate
B4-L10.pptx,I-19,大一,dàyi,N,"freshman, ﬁrst-year university student (大二; sophomore, 大三 junior, 大四 senior)"
B4-L10.pptx,I-20,企劃部,"qìhuàbù (N) planning department (部 -bù, department)",N,
B4-L10.pptx,I-21,營運,yíngyùn,N,operations
B4-L10.pptx,I-22,知識,zhīshì,N,knowledge
B4-L10.pptx,I-23,社長,shèzhǎng,N,club president
B4-L10.pptx,I-24,聯合,liánhé,Adv,jointly
B4-L10.pptx,I-25,音樂會,yīnyuè	huì,N,concert
B4-L10.pptx,I-26,節目,jiémù,N,"program, show, event"
B4-L10.pptx,I-27,好評,hǎopíng,N,"positive comments, praise"
B4-L10.pptx,I-28,企劃,qìhuà,,(V/N) to plan (used in business); a plan
B4-L10.pptx,I-29,領導,lǐngdǎo,V,to lead
B4-L10.pptx,I-30,合作,hézuò,Vi,"to cooperate with, work with"
B4-L10.pptx,I-31,似乎,sìhū,Adv,seem
B4-L10.pptx,I-32,關於,guānyú,Prep,"related to, regarding"
B4-L10.pptx,I-33,磨練,móliàn,,"(N/V) training, hone a skill; to train, hone, or to; practice over time"
B4-L10.pptx,I-34,優點,yōudiǎn,N,"strong point, forte"
B4-L10.pptx,I-35,上司,shàngsī,N,"supervisor, boss"
B4-L10.pptx,I-36,誇獎,kuājiǎng,V,"to praise, commend"
B4-L10.pptx,I-37,週,zhōu,M,week
B4-L10.pptx,I-38,內,nèi,N,within
B4-L10.pptx,I-39,以,yǐ,Prep,to use
B4-L10.pptx,I-40,書面,shūmiàn,N,in writing
B4-L10.pptx,I-41,通知,tōngzhī,,(V/N) to notify; a notiﬁcation
B4-L10.pptx,I-42,而言,jiù…éryán,,就…而言; as far as…are concerned
B4-L10.pptx,I-43,新鮮人,xīnxiānrén,here,"freshman,  a person, usually a college; graduate, new or “fresh” to the workforce"
B4-L10.pptx,I-44,面試官,miànshì	guān,,interviewing oﬃcer
B4-L10.pptx,I-45,自我介紹,zìwǒ	jièshào,,self-introduction
B4-L10.pptx,I-46,所學有限,suǒxué	yǒuxiàn,,what has been learned is only rather limited
B4-L10.pptx,II-1,出國,chūguó,,(V-sep) to go abroad
B4-L10.pptx,II-2,資金,zījīn,N,"capital, funds"
B4-L10.pptx,II-3,廠商,chǎngshāng,N,manufacturer
B4-L10.pptx,II-4,例外,lìwài,N,exception
B4-L10.pptx,II-5,關,guān,N,hurdle
